Invoice date,Amount line,Product ID,Account Name,Billing Addresses,Category,Year,Month,Quarter
2017-01-30,1720.0,0012,expedia group,"Seattle, Washington",Manufacturing,2017,1,1
2017-01-30,84.0,0014,yum! brands,"Louisville, Kentucky",Manufacturing,2017,1,1
2017-01-30,306.24,0103,qualcomm,"San Diego, California",Tooling,2017,1,1
2017-01-30,337.5,0103,ibm,"Armonk, New York",Tooling,2017,1,1
2017-01-31,31.31,0102,agilent technologies,"Santa Clara, California",Tooling,2017,1,1
2017-01-31,112.45,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,1,1
2017-01-31,25.32,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,1,1
2017-01-31,1.91,0101,fidelity national information services,"Jacksonville, Florida",Tooling,2017,1,1
2017-01-31,2.87,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,1,1
2017-01-31,106.14,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,1,1
2017-01-31,35.37,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,1,1
2017-01-31,194.04,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,1,1
2017-01-31,14.09,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,1,1
2017-01-31,31.48,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,1,1
2017-01-31,11.88,0103,ch robinson,"Eden Prairie, Minnesota",Tooling,2017,1,1
2017-01-31,65.0,0102,robert half,"Menlo Park, California",Tooling,2017,1,1
2017-01-31,298.49,0102,linde plc,"Guildford, United Kingdom",Tooling,2017,1,1
2017-01-31,153.47,0102,linde plc,"Guildford, United Kingdom",Tooling,2017,1,1
2017-02-01,103.62,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-01,3.59,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-01,88.63,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-01,98.84,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-01,168.19,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-01,15.46,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-01,4.7,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-01,38.95,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-01,57.1,0102,johnson controls,"Cork, Ireland",Tooling,2017,2,1
2017-02-01,1054.5,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-01,573.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-01,958.76,0103,blackstone,"New York City, New York",Tooling,2017,2,1
2017-02-01,75.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-01,192.25,0102,masco,"Livonia, Michigan",Tooling,2017,2,1
2017-02-01,525.8,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-01,1158.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-01,947.25,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-01,181.8,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-01,90.0,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-01,342.4,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-02,33.26,0101,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-02,24.4,0101,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-02,797.4,0103,qualcomm,"San Diego, California",Tooling,2017,2,1
2017-02-02,312.75,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-02,106.85,0103,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-02,71.5,0103,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-02,1827.55,0103,ralph lauren corporation,"New York City, New York",Tooling,2017,2,1
2017-02-02,187.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-02,372.89,0016,dow inc.,"Midland, Michigan",Manufacturing,2017,2,1
2017-02-02,80.8,0101,campbell soup company,"Camden, New Jersey",Tooling,2017,2,1
2017-02-02,223.19,0016,kenvue,"Skillman, New Jersey",Manufacturing,2017,2,1
2017-02-02,260.16,0101,robert half,"Menlo Park, California",Tooling,2017,2,1
2017-02-02,113.82,0101,robert half,"Menlo Park, California",Tooling,2017,2,1
2017-02-02,64.46,0014,vici properties,"New York City, New York",Manufacturing,2017,2,1
2017-02-02,289.5,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-02,1408.0,0101,cbre group,"Dallas, Texas",Tooling,2017,2,1
2017-02-02,57.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-02,297.5,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-02,245.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-02,390.72,0103,qualcomm,"San Diego, California",Tooling,2017,2,1
2017-02-03,168.59,0102,charter communications,"Stamford, Connecticut",Tooling,2017,2,1
2017-02-03,78.48,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-03,1.78,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-03,103.06,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-03,12.87,0101,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-03,8.93,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-03,15.2,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-03,234.06,0102,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-03,127.66,0102,agilent technologies,"Santa Clara, California",Tooling,2017,2,1
2017-02-03,27.19,0102,agilent technologies,"Santa Clara, California",Tooling,2017,2,1
2017-02-03,6.5,0102,robert half,"Menlo Park, California",Tooling,2017,2,1
2017-02-03,21.72,0102,amgen,"Thousand Oaks, California",Tooling,2017,2,1
2017-02-03,67.21,0103,hasbro,"Pawtucket, Rhode Island",Tooling,2017,2,1
2017-02-03,300.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-03,1700.0,0012,expedia group,"Seattle, Washington",Manufacturing,2017,2,1
2017-02-06,135.91,0102,agilent technologies,"Santa Clara, California",Tooling,2017,2,1
2017-02-06,26.13,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-06,6084.0,0013,willis towers watson,"London, United Kingdom",Manufacturing,2017,2,1
2017-02-06,644.53,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-06,417.87,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-06,141.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-06,24.2,0014,booking holdings,"Norwalk, Connecticut",Manufacturing,2017,2,1
2017-02-06,680.92,0103,ralph lauren corporation,"New York City, New York",Tooling,2017,2,1
2017-02-06,366.79,0014,healthpeak,"Long Beach, California",Manufacturing,2017,2,1
2017-02-06,44.1,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-06,112.05,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-06,1118.79,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-06,516.6,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-07,5.06,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-07,16.38,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-07,93.61,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-07,4.48,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-07,55.85,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-07,107.97,0102,agilent technologies,"Santa Clara, California",Tooling,2017,2,1
2017-02-07,48.46,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-07,75.49,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-07,10.22,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-07,139.63,0102,agilent technologies,"Santa Clara, California",Tooling,2017,2,1
2017-02-07,177.4,0102,charter communications,"Stamford, Connecticut",Tooling,2017,2,1
2017-02-07,304.65,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-07,411.84,0103,best buy,"Richfield, Minnesota",Tooling,2017,2,1
2017-02-07,46.42,0014,dow inc.,"Midland, Michigan",Manufacturing,2017,2,1
2017-02-07,205.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-07,89.1,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-07,1168.49,0103,ralph lauren corporation,"New York City, New York",Tooling,2017,2,1
2017-02-07,546.26,0102,ralph lauren corporation,"New York City, New York",Tooling,2017,2,1
2017-02-07,766.82,0103,ralph lauren corporation,"New York City, New York",Tooling,2017,2,1
2017-02-07,30.0,0103,brown & brown,"Daytona Beach, Florida",Tooling,2017,2,1
2017-02-07,1015.48,0103,blackstone,"New York City, New York",Tooling,2017,2,1
2017-02-07,291.27,0103,hasbro,"Pawtucket, Rhode Island",Tooling,2017,2,1
2017-02-07,23.76,0103,ch robinson,"Eden Prairie, Minnesota",Tooling,2017,2,1
2017-02-07,5.99,0103,3m,"Saint Paul, Minnesota",Tooling,2017,2,1
2017-02-07,29.4,0101,qualcomm,"San Diego, California",Tooling,2017,2,1
2017-02-07,365.36,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-07,510.64,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-08,279.1,0013,dow inc.,"Midland, Michigan",Manufacturing,2017,2,1
2017-02-08,15.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-08,26.44,0103,robert half,"Menlo Park, California",Tooling,2017,2,1
2017-02-08,216.8,0103,ralph lauren corporation,"New York City, New York",Tooling,2017,2,1
2017-02-08,176.0,0103,qualcomm,"San Diego, California",Tooling,2017,2,1
2017-02-08,212.96,0014,healthpeak,"Long Beach, California",Manufacturing,2017,2,1
2017-02-08,888.0,0013,w. w. grainger,"Lake Forest, Illinois",Manufacturing,2017,2,1
2017-02-09,29.6,0101,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-09,7.77,0101,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-09,0.92,0101,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-09,107.32,0101,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-09,67.51,0101,agilent technologies,"Santa Clara, California",Tooling,2017,2,1
2017-02-09,2194.8,0014,vici properties,"New York City, New York",Manufacturing,2017,2,1
2017-02-09,49.5,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-09,293.05,0016,dow inc.,"Midland, Michigan",Manufacturing,2017,2,1
2017-02-09,104.5,0101,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-09,68.37,0101,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-09,28.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-09,36.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-09,252.03,0101,robert half,"Menlo Park, California",Tooling,2017,2,1
2017-02-09,234.4,0101,cbre group,"Dallas, Texas",Tooling,2017,2,1
2017-02-09,80.44,0013,valero energy,"San Antonio, Texas",Manufacturing,2017,2,1
2017-02-09,10.92,0101,valero energy,"San Antonio, Texas",Tooling,2017,2,1
2017-02-09,113.62,0016,visa inc.,"San Francisco, California",Manufacturing,2017,2,1
2017-02-09,143.89,0016,newmont,"Denver, Colorado",Manufacturing,2017,2,1
2017-02-09,68.64,0016,lyondellbasell,"Rotterdam, Netherlands",Manufacturing,2017,2,1
2017-02-09,111.74,0016,lyondellbasell,"Rotterdam, Netherlands",Manufacturing,2017,2,1
2017-02-09,373.59,0016,abbott,"North Chicago, Illinois",Manufacturing,2017,2,1
2017-02-09,714.56,0103,ralph lauren corporation,"New York City, New York",Tooling,2017,2,1
2017-02-09,382.51,0101,campbell soup company,"Camden, New Jersey",Tooling,2017,2,1
2017-02-10,16.23,0102,airbnb,"San Francisco, California",Tooling,2017,2,1
2017-02-10,18.1,0102,airbnb,"San Francisco, California",Tooling,2017,2,1
2017-02-10,14.22,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-10,233.27,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-10,98.8,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-10,272.59,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-10,7.85,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-10,25.28,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-10,36.35,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-10,99.0,0014,medtronic,"Dublin, Ireland",Manufacturing,2017,2,1
2017-02-10,353.6,0014,visa inc.,"San Francisco, California",Manufacturing,2017,2,1
2017-02-10,81.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-10,45.72,0102,johnson controls,"Cork, Ireland",Tooling,2017,2,1
2017-02-10,876.34,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-10,1080.92,0103,qualcomm,"San Diego, California",Tooling,2017,2,1
2017-02-13,683.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-13,380.18,0012,dow inc.,"Midland, Michigan",Manufacturing,2017,2,1
2017-02-13,820.0,0012,amazon,"Seattle, Washington",Manufacturing,2017,2,1
2017-02-13,1038.96,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-13,289.08,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-13,45.0,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-13,171.0,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-13,18.0,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-13,358.73,0103,goldman sachs,"New York City, New York",Tooling,2017,2,1
2017-02-13,256.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-13,1417.24,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-13,427.5,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-13,740.61,0103,ralph lauren corporation,"New York City, New York",Tooling,2017,2,1
2017-02-14,61.62,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-14,119.07,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-14,17.92,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-14,33.56,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-14,24.36,0102,robert half,"Menlo Park, California",Tooling,2017,2,1
2017-02-14,21.72,0102,charter communications,"Stamford, Connecticut",Tooling,2017,2,1
2017-02-14,1416.4,0103,blackstone,"New York City, New York",Tooling,2017,2,1
2017-02-14,320.94,0102,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-14,474.48,0102,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-14,285.06,0102,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-14,215.86,0102,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-14,15.84,0103,ch robinson,"Eden Prairie, Minnesota",Tooling,2017,2,1
2017-02-14,495.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-14,22.5,0011,ibm,"Armonk, New York",Manufacturing,2017,2,1
2017-02-15,454.14,0014,healthpeak,"Long Beach, California",Manufacturing,2017,2,1
2017-02-15,193.05,0013,healthpeak,"Long Beach, California",Manufacturing,2017,2,1
2017-02-15,531.24,0013,healthpeak,"Long Beach, California",Manufacturing,2017,2,1
2017-02-15,713.74,0013,healthpeak,"Long Beach, California",Manufacturing,2017,2,1
2017-02-15,20.25,0102,airbnb,"San Francisco, California",Tooling,2017,2,1
2017-02-15,205.11,0103,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-15,146.81,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-15,12.56,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-15,48.36,0102,agilent technologies,"Santa Clara, California",Tooling,2017,2,1
2017-02-15,7.71,0102,agilent technologies,"Santa Clara, California",Tooling,2017,2,1
2017-02-15,80.11,0102,agilent technologies,"Santa Clara, California",Tooling,2017,2,1
2017-02-15,126.83,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-15,55.74,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-15,19.12,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-15,107.2,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-15,37.7,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-15,42.51,0102,agilent technologies,"Santa Clara, California",Tooling,2017,2,1
2017-02-15,164.02,0102,masco,"Livonia, Michigan",Tooling,2017,2,1
2017-02-15,1143.8,0103,ralph lauren corporation,"New York City, New York",Tooling,2017,2,1
2017-02-15,867.24,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-15,174.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-15,413.92,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-15,270.72,0014,healthpeak,"Long Beach, California",Manufacturing,2017,2,1
2017-02-16,11.67,0101,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-16,11.48,0101,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-16,65.12,0101,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-16,5.5,0101,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-16,169.06,0103,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-16,65.73,0016,lyondellbasell,"Rotterdam, Netherlands",Manufacturing,2017,2,1
2017-02-16,422.76,0016,dow inc.,"Midland, Michigan",Manufacturing,2017,2,1
2017-02-16,37.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-16,35.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-16,109.16,0101,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-16,61.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2017,2,1
2017-02-16,9.55,0103,hasbro,"Pawtucket, Rhode Island",Tooling,2017,2,1
2017-02-16,58.2,0103,hasbro,"Pawtucket, Rhode Island",Tooling,2017,2,1
2017-02-16,260.16,0101,robert half,"Menlo Park, California",Tooling,2017,2,1
2017-02-16,528.0,0103,qualcomm,"San Diego, California",Tooling,2017,2,1
2017-02-16,88.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-16,445.4,0101,cbre group,"Dallas, Texas",Tooling,2017,2,1
2017-02-16,404.7,0101,cbre group,"Dallas, Texas",Tooling,2017,2,1
2017-02-16,29.3,0101,cbre group,"Dallas, Texas",Tooling,2017,2,1
2017-02-16,35.2,0101,cbre group,"Dallas, Texas",Tooling,2017,2,1
2017-02-16,603.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-16,330.0,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-16,205.5,0103,ibm,"Armonk, New York",Tooling,2017,2,1
2017-02-17,107.58,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-17,126.0,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2017,2,1
2017-02-17,79.67,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-17,8.9,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-17,32.72,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
2017-02-17,247.72,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2017,2,1
